relpath,openmp_line_num,label_is_parallelizable,label_is_icc_parallelized,label_is_omp_parallelized,dynamic_loop_abs_time,dynamic_loop_abs_time_self,dynamic_loop_app_frac_time,dynamic_loop_app_frac_time_self,dynamic_loop_avg_iter_num,dynamic_loop_entries_num,dynamic_loop_exits_num,dynamic_loop_max_iter_num,dynamic_loop_min_iter_num,static_critical_payload_anti_dependencies_number,static_critical_payload_branch_count,static_critical_payload_branch_fraction,static_critical_payload_call_count,static_critical_payload_call_fraction,static_critical_payload_cntl_dependencies_number,static_critical_payload_conf_dependencies_number,static_critical_payload_cross_dependencies_number,static_critical_payload_getelemptr_count,static_critical_payload_getelemptr_fraction,static_critical_payload_mem_cohesion,static_critical_payload_mem_dependencies_number,static_critical_payload_mem_read_count,static_critical_payload_mem_read_fraction,static_critical_payload_mem_write_count,static_critical_payload_mem_write_fraction,static_critical_payload_non_cf_cohesion,static_critical_payload_output_dependencies_number,static_critical_payload_reg_dependencies_number,static_critical_payload_total_cohesion,static_critical_payload_total_dependencies_number,static_critical_payload_true_dependencies_number,static_iterator_anti_dependencies_number,static_iterator_branch_count,static_iterator_branch_fraction,static_iterator_call_count,static_iterator_call_fraction,static_iterator_cntl_dependencies_number,static_iterator_conf_dependencies_number,static_iterator_cross_dependencies_number,static_iterator_getelemptr_count,static_iterator_getelemptr_fraction,static_iterator_mem_dependencies_number,static_iterator_mem_read_count,static_iterator_mem_read_fraction,static_iterator_mem_write_count,static_iterator_mem_write_fraction,static_iterator_output_dependencies_number,static_iterator_payload_mem_cohesion,static_iterator_payload_non_cf_cohesion,static_iterator_payload_total_cohesion,static_iterator_reg_dependencies_number,static_iterator_total_dependencies_number,static_iterator_true_dependencies_number,static_loop_absolute_size,static_loop_critical_payload_fraction,static_loop_depth,static_loop_inner_loop_num,static_loop_iterator_size,static_loop_payload_fraction,static_loop_proper_sccs_ddg_number,static_loop_proper_sccs_ddg_number_diff,static_loop_proper_sccs_mdg_number,static_loop_proper_sccs_number,static_loop_proper_sccs_number_diff,static_payload_anti_dependencies_number,static_payload_branch_count,static_payload_branch_fraction,static_payload_call_count,static_payload_call_fraction,static_payload_cntl_dependencies_number,static_payload_conf_dependencies_number,static_payload_cross_dependencies_number,static_payload_getelemptr_count,static_payload_getelemptr_fraction,static_payload_mem_dependencies_number,static_payload_mem_read_count,static_payload_mem_read_fraction,static_payload_mem_write_count,static_payload_mem_write_fraction,static_payload_output_dependencies_number,static_payload_reg_dependencies_number,static_payload_total_dependencies_number,static_payload_true_dependencies_number
SP/src/x_solve.c,279,1,1,0,2469115609,2469115609,0.8,0.8,3,401000000,401000000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0339,0.4915,4,8,4,58,0.0,4,0,4,0.9309999999999999,1,1,0,0,0,0,2,0.03704,0,0.0,0,0,0,22,0.4074,1,5,0.09258999999999999,1,0.01852,1,51,52,51
SP/src/y_solve.c,51,0,0,1,65461864866,98166942,21.3,0.0,100,401,401,100,100,17,26,0.2,0,0.0,402,0,0,0,0.0,0.0421,402,40,0.1826,36,0.1644,0.1233,346,179,0.449,719,218,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.01166,0.025259999999999998,5,10,5,2261,0.09707,1,26,5,0.9978,27,1,0,31,5,89,121,0.05363,1,0.0004433,2284,0,0,847,0.3754,1108,256,0.1135,91,0.04034,957,2617,6009,2679
SP/src/y_solve.c,61,0,0,0,22166656197,331589130,7.2,0.1,100,40100,40100,100,100,0,2,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,2,0.1667,0,0.0,0.04011,0,12,0.3524,24,12,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.01832,0.054970000000000005,6,12,6,180,0.06897,2,2,6,0.9667,3,1,0,2,0,1,25,0.1437,0,0.0,170,0,0,28,0.1609,10,39,0.2241,7,0.04023,7,169,349,171
SP/src/y_solve.c,62,1,1,0,8967557254,8967557254,2.9,2.9,102,4010000,4010000,102,102,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.02041,0.2449,6,12,6,99,0.0,3,0,6,0.9394,1,1,0,0,0,0,17,0.1828,0,0.0,49,0,0,8,0.08602,2,27,0.2903,2,0.021509999999999998,2,85,136,85
SP/src/y_solve.c,68,1,1,0,12867509813,12867509813,4.2,4.2,100,4010000,4010000,100,100,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.06667000000000001,0.5,6,12,6,71,0.0,3,0,6,0.9155,1,1,0,0,0,0,2,0.03077,0,0.0,0,0,0,20,0.3077,5,10,0.1538,5,0.07692,5,58,63,58
SP/src/y_solve.c,80,1,1,0,52839515,52839515,0.0,0.0,100,40100,40100,100,100,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.056220000000000006,0.49,6,12,6,114,0.0,2,0,6,0.9474,1,1,0,0,0,4,2,0.01852,0,0.0,0,0,9,42,0.3889,16,14,0.1296,7,0.06481,10,99,115,101
SP/src/y_solve.c,92,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.1667,0,0.0,0.06097999999999999,0,6,0.5,12,6,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.05155,0.09278,6,12,6,87,0.07407000000000001,2,1,6,0.9309999999999999,2,1,0,1,0,0,6,0.07407000000000001,0,0.0,78,0,0,30,0.3704,5,11,0.1358,5,0.06172999999999999,5,81,164,81
SP/src/y_solve.c,93,1,1,0,3571059100,3571059100,1.2,1.2,100,3849600,3849600,100,100,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.06097999999999999,0.5,6,12,6,78,0.0,3,0,6,0.9231,1,1,0,0,0,0,2,0.027780000000000003,0,0.0,0,0,0,30,0.4167,5,10,0.1389,5,0.06944,5,65,70,65
SP/src/y_solve.c,102,1,1,0,59180861,59180861,0.0,0.0,100,40100,40100,100,100,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.051089999999999997,0.4453,6,12,6,114,0.0,2,0,6,0.9474,1,1,0,0,0,0,2,0.01852,0,0.0,0,0,0,42,0.3889,28,15,0.1389,7,0.06481,28,112,140,112
SP/src/y_solve.c,117,1,1,0,12816202395,55178387,4.2,0.0,100,40100,40100,100,100,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.1667,0,0.0,0.06557,0,6,0.5191,12,6,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.058539999999999995,0.07805,6,12,6,181,0.03429,2,1,6,0.9669,2,1,0,1,0,0,6,0.03429,0,0.0,172,0,0,72,0.4114,10,19,0.1086,10,0.057139999999999996,10,184,366,184
SP/src/y_solve.c,118,1,1,0,12761024008,12761024008,4.2,4.2,100,4010000,4010000,100,100,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.06557,0.5191,6,12,6,172,0.0,3,0,6,0.9651,1,1,0,0,0,0,2,0.01205,0,0.0,0,0,0,72,0.4337,10,18,0.1084,10,0.060239999999999995,10,154,164,154
SP/src/y_solve.c,136,0,0,0,6033216241,24365466,2.0,0.0,100,40100,40100,100,100,0,4,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.055560000000000005,0,0.0,0.06677999999999999,0,18,0.4726,36,18,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.02415,0.040260000000000004,6,12,6,266,0.06923,2,4,6,0.9774,5,1,0,4,0,0,18,0.06923,0,0.0,264,0,0,101,0.3885,26,23,0.08846,9,0.03462,26,294,584,294
SP/src/y_solve.c,139,1,1,0,6008850775,3121663170,2.0,1.0,100,4010000,4010000,100,100,0,3,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.021509999999999998,0,12,0.2769,24,12,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.054770000000000006,0.3216,6,12,6,255,0.04819,3,3,6,0.9765,4,1,0,3,0,0,14,0.056220000000000006,0,0.0,107,0,0,101,0.4056,26,22,0.08835,9,0.03614,26,239,372,239
SP/src/y_solve.c,143,1,1,0,932083839,932083839,0.3,0.3,3,401000000,401000000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04,0.46,4,8,4,25,0.0,4,0,4,0.84,1,1,0,0,0,0,2,0.09523999999999999,0,0.0,0,0,0,8,0.381,1,1,0.047619999999999996,1,0.047619999999999996,1,18,19,18
SP/src/y_solve.c,148,1,1,0,922556890,922556890,0.3,0.3,3,401000000,401000000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03614,0.4819,4,8,4,41,0.0,4,0,4,0.9024,1,1,0,0,0,0,2,0.05405,0,0.0,0,0,0,15,0.4054,1,3,0.08108,1,0.027030000000000002,1,34,35,34
SP/src/y_solve.c,153,1,1,0,1032546876,1032546876,0.3,0.3,3,401000000,401000000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03614,0.4819,4,8,4,41,0.0,4,0,4,0.9024,1,1,0,0,0,0,2,0.05405,0,0.0,0,0,0,15,0.4054,1,3,0.08108,1,0.027030000000000002,1,34,35,34
SP/src/y_solve.c,166,1,1,0,64353684,30613293,0.0,0.0,100,40100,40100,100,100,0,3,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.024480000000000002,0,12,0.3007,24,12,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.05164,0.3005,6,12,6,194,0.06383,2,3,6,0.9691,4,1,0,3,0,0,14,0.07447000000000001,0,0.0,91,0,0,73,0.3883,16,15,0.07979,7,0.03723,16,179,286,179
SP/src/y_solve.c,170,1,1,0,11160143,11160143,0.0,0.0,3,4010000,4010000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04,0.46,4,8,4,25,0.0,3,0,4,0.84,1,1,0,0,0,0,2,0.09523999999999999,0,0.0,0,0,0,8,0.381,1,1,0.047619999999999996,1,0.047619999999999996,1,18,19,18
SP/src/y_solve.c,175,1,1,0,10443577,10443577,0.0,0.0,3,4010000,4010000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03614,0.4819,4,8,4,41,0.0,3,0,4,0.9024,1,1,0,0,0,0,2,0.05405,0,0.0,0,0,0,15,0.4054,1,3,0.08108,1,0.027030000000000002,1,34,35,34
SP/src/y_solve.c,182,1,1,0,12136671,12136671,0.0,0.0,3,4010000,4010000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04,0.46,4,8,4,25,0.0,3,0,4,0.84,1,1,0,0,0,0,2,0.09523999999999999,0,0.0,0,0,0,8,0.381,1,1,0.047619999999999996,1,0.047619999999999996,1,18,19,18
SP/src/y_solve.c,190,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.1667,0,0.0,0.058379999999999994,0,6,0.4859,12,6,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.02518,0.03417,6,12,6,471,0.0129,2,1,6,0.9873,2,1,0,1,0,0,6,0.0129,0,0.0,460,0,0,202,0.4344,60,45,0.09677000000000001,18,0.03871,60,542,1062,542
SP/src/y_solve.c,193,1,1,0,16854140505,16854140505,5.5,5.5,100,4010000,4010000,100,100,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.06043,0.5029,6,12,6,460,0.0,3,0,6,0.987,1,1,0,0,0,0,2,0.004405,0,0.0,0,0,0,202,0.4449,60,44,0.09692,18,0.03965,60,438,498,438
SP/src/y_solve.c,225,1,1,0,99774960,99774960,0.0,0.0,100,40100,40100,100,100,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.0597,0.502,6,12,6,332,0.0,2,0,6,0.9819,1,1,0,0,0,0,2,0.006135,0,0.0,0,0,0,146,0.4479,41,30,0.09202,14,0.04294,41,314,355,314
SP/src/y_solve.c,257,1,1,0,28114592,12246477,0.0,0.0,100,40100,40100,100,100,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.02,0,4,0.2667,8,4,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.04918,0.3361,6,12,6,114,0.03704,2,1,6,0.9474,2,1,0,1,0,0,6,0.055560000000000005,0,0.0,41,0,0,45,0.4167,6,9,0.08333,3,0.027780000000000003,6,103,150,103
SP/src/y_solve.c,258,1,1,0,15868115,15868115,0.0,0.0,3,4010000,4010000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03614,0.4819,4,8,4,41,0.0,3,0,4,0.9024,1,1,0,0,0,0,2,0.05405,0,0.0,0,0,0,15,0.4054,1,3,0.08108,1,0.027030000000000002,1,34,35,34
SP/src/y_solve.c,269,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0.25,0,0.0,0,0,0,0,0.0,0.0,0,1,0.1,0,0.0,0.061970000000000004,0,10,0.493,20,10,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.036180000000000004,0.062020000000000006,4,8,4,172,0.05952,2,2,4,0.9767,3,1,0,2,0,0,10,0.05952,0,0.0,166,0,0,66,0.3929,6,16,0.09523999999999999,3,0.01786,6,183,355,183
SP/src/y_solve.c,272,1,1,0,3548597209,1419911815,1.2,0.5,100,4010000,4010000,100,100,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.018430000000000002,0,4,0.2673,8,4,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.051579999999999994,0.3438,6,12,6,163,0.025480000000000003,3,1,6,0.9632,2,1,0,1,0,0,6,0.03822,0,0.0,58,0,0,66,0.4204,6,15,0.09554,3,0.01911,6,153,217,153
SP/src/y_solve.c,273,1,1,0,2128685394,2128685394,0.7,0.7,3,401000000,401000000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0339,0.4915,4,8,4,58,0.0,4,0,4,0.9309999999999999,1,1,0,0,0,0,2,0.03704,0,0.0,0,0,0,22,0.4074,1,5,0.09258999999999999,1,0.01852,1,51,52,51
SP/src/z_solve.c,55,0,0,1,72145036554,136456853,23.5,0.0,100,401,401,100,100,21,26,0.2,0,0.0,348,0,0,0,0.0,0.038489999999999996,348,34,0.1789,29,0.1526,0.1171,286,158,0.4466,631,199,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.01179,0.024390000000000002,5,10,5,2235,0.0852,1,26,5,0.9978,27,1,0,28,2,96,121,0.05426,1,0.0004484,2252,0,0,847,0.3798,1108,257,0.1152,91,0.04081,957,2590,5950,2645
SP/src/z_solve.c,65,0,0,0,28453869577,345425855,9.3,0.1,100,40100,40100,100,100,0,2,0.2,0,0.0,0,0,0,0,0.0,0.0,0,2,0.1818,0,0.0,0.04035,0,11,0.3545,22,11,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.01857,0.05305,5,10,5,178,0.06358,2,2,5,0.9719,3,1,0,2,0,3,25,0.1445,0,0.0,169,0,0,28,0.1618,10,39,0.2254,7,0.04046,7,168,347,168
SP/src/z_solve.c,66,1,1,0,15168408033,15168408033,4.9,4.9,102,4010000,4010000,102,102,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.02041,0.2449,6,12,6,99,0.0,3,0,6,0.9394,1,1,0,0,0,0,17,0.1828,0,0.0,49,0,0,8,0.08602,2,27,0.2903,2,0.021509999999999998,2,85,136,85
SP/src/z_solve.c,72,1,1,0,12940035689,12940035689,4.2,4.2,100,4010000,4010000,100,100,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.06757,0.5068,5,10,5,70,0.0,3,0,5,0.9286,1,1,0,0,0,0,2,0.03077,0,0.0,0,0,0,20,0.3077,5,10,0.1538,5,0.07692,5,58,63,58
SP/src/z_solve.c,84,1,1,0,54746916,54746916,0.0,0.0,100,40100,40100,100,100,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.060610000000000004,0.4935,5,10,5,105,0.0,2,0,5,0.9524,1,1,0,0,0,4,2,0.02,0,0.0,0,0,9,42,0.42,16,14,0.14,7,0.07,10,91,107,93
SP/src/z_solve.c,97,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.2,0,0.0,0.06172999999999999,0,5,0.5062,10,5,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.052360000000000004,0.08901,6,12,6,86,0.0625,2,1,6,0.9302,2,1,0,1,0,0,6,0.075,0,0.0,77,0,0,30,0.375,5,11,0.1375,5,0.0625,5,80,162,80
SP/src/z_solve.c,98,1,1,0,3610245349,3610245349,1.2,1.2,100,3849600,3849600,100,100,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.06172999999999999,0.5062,5,10,5,77,0.0,3,0,5,0.9351,1,1,0,0,0,0,2,0.027780000000000003,0,0.0,0,0,0,30,0.4167,5,10,0.1389,5,0.06944,5,65,70,65
SP/src/z_solve.c,107,1,1,0,58810221,58810221,0.0,0.0,100,40100,40100,100,100,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.05364,0.4483,5,10,5,108,0.0,2,0,5,0.9537,1,1,0,0,0,0,2,0.01942,0,0.0,0,0,0,42,0.4078,28,16,0.1553,7,0.06796,28,106,134,106
SP/src/z_solve.c,123,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.2,0,0.0,0,0,0,0,0.0,0.0,0,1,0.2,0,0.0,0.06592999999999999,0,5,0.522,10,5,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.05926,0.07654,5,10,5,179,0.028739999999999998,2,1,5,0.9721,2,1,0,1,0,0,6,0.034480000000000004,0,0.0,171,0,0,72,0.4138,10,19,0.1092,10,0.05747000000000001,10,183,364,183
SP/src/z_solve.c,124,1,1,0,13714806762,13714806762,4.5,4.5,100,4010000,4010000,100,100,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.06592999999999999,0.522,5,10,5,171,0.0,3,0,5,0.9708,1,1,0,0,0,0,2,0.01205,0,0.0,0,0,0,72,0.4337,10,18,0.1084,10,0.060239999999999995,10,154,164,154
SP/src/z_solve.c,142,0,0,0,5268687410,24059233,1.7,0.0,100,40100,40100,100,100,0,4,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.058820000000000004,0,0.0,0.06701,0,17,0.4742,34,17,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.02427,0.03883,6,12,6,265,0.06564,2,4,6,0.9774,5,1,0,4,0,0,18,0.0695,0,0.0,263,0,0,101,0.39,26,23,0.0888,9,0.03475,26,293,582,293
SP/src/z_solve.c,145,1,1,0,5244628177,3084404603,1.7,1.0,100,4010000,4010000,100,100,0,3,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.021509999999999998,0,12,0.2769,24,12,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.05496,0.3227,5,10,5,254,0.04819,3,3,5,0.9803,4,1,0,3,0,0,14,0.056220000000000006,0,0.0,107,0,0,101,0.4056,26,22,0.08835,9,0.03614,26,239,372,239
SP/src/z_solve.c,149,1,1,0,662471361,662471361,0.2,0.2,3,401000000,401000000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04,0.46,4,8,4,25,0.0,4,0,4,0.84,1,1,0,0,0,0,2,0.09523999999999999,0,0.0,0,0,0,8,0.381,1,1,0.047619999999999996,1,0.047619999999999996,1,18,19,18
SP/src/z_solve.c,154,1,1,0,643841167,643841167,0.2,0.2,3,401000000,401000000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03614,0.4819,4,8,4,41,0.0,4,0,4,0.9024,1,1,0,0,0,0,2,0.05405,0,0.0,0,0,0,15,0.4054,1,3,0.08108,1,0.027030000000000002,1,34,35,34
SP/src/z_solve.c,159,1,1,0,853911046,853911046,0.3,0.3,3,401000000,401000000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03614,0.4819,4,8,4,41,0.0,4,0,4,0.9024,1,1,0,0,0,0,2,0.05405,0,0.0,0,0,0,15,0.4054,1,3,0.08108,1,0.027030000000000002,1,34,35,34
SP/src/z_solve.c,172,1,1,0,46378231,23681411,0.0,0.0,100,40100,40100,100,100,0,3,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.024480000000000002,0,12,0.3007,24,12,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.05189,0.3019,5,10,5,193,0.06383,2,3,5,0.9741,4,1,0,3,0,0,14,0.07447000000000001,0,0.0,91,0,0,73,0.3883,16,15,0.07979,7,0.03723,16,179,286,179
SP/src/z_solve.c,176,1,1,0,9368062,9368062,0.0,0.0,3,4010000,4010000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04,0.46,4,8,4,25,0.0,3,0,4,0.84,1,1,0,0,0,0,2,0.09523999999999999,0,0.0,0,0,0,8,0.381,1,1,0.047619999999999996,1,0.047619999999999996,1,18,19,18
SP/src/z_solve.c,181,1,1,0,6526429,6526429,0.0,0.0,3,4010000,4010000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03614,0.4819,4,8,4,41,0.0,3,0,4,0.9024,1,1,0,0,0,0,2,0.05405,0,0.0,0,0,0,15,0.4054,1,3,0.08108,1,0.027030000000000002,1,34,35,34
SP/src/z_solve.c,189,1,1,0,6802329,6802329,0.0,0.0,3,4010000,4010000,3,3,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04,0.46,4,8,4,25,0.0,3,0,4,0.84,1,1,0,0,0,0,2,0.09523999999999999,0,0.0,0,0,0,8,0.381,1,1,0.047619999999999996,1,0.047619999999999996,1,18,19,18
SP/src/z_solve.c,197,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.2,0,0.0,0.05849,0,5,0.4868,10,5,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.02525,0.03336,6,12,6,470,0.01078,2,1,6,0.9872,2,1,0,1,0,0,6,0.01293,0,0.0,459,0,0,202,0.4353,60,45,0.09698,18,0.03879,60,541,1060,541
SP/src/z_solve.c,200,1,1,0,17552171669,17552171669,5.7,5.7,100,4010000,4010000,100,100,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.06055,0.5039,5,10,5,459,0.0,3,0,5,0.9891,1,1,0,0,0,0,2,0.004405,0,0.0,0,0,0,202,0.4449,60,44,0.09692,18,0.03965,60,438,498,438
